,Id,Name,placeOfBirth,Gender,DateAcquired
0,10093,Magdalena Abakanowicz,Poland,Female,2009
1,10093,Magdalena Abakanowicz,Poland,Female,2009
2,10093,Magdalena Abakanowicz,Poland,Female,2009
3,10093,Magdalena Abakanowicz,Poland,Female,2009
4,0,Edwin Austin Abbey,United States,Male,1924
5,0,Edwin Austin Abbey,United States,Male,1924
6,0,Edwin Austin Abbey,United States,Male,1924
7,0,Edwin Austin Abbey,United States,Male,1924
8,0,Edwin Austin Abbey,United States,Male,1924
9,0,Edwin Austin Abbey,United States,Male,1924
10,2756,Berenice Abbott,United States,Female,2010
11,2756,Berenice Abbott,United States,Female,2010
12,2756,Berenice Abbott,United States,Female,2010
13,1,Lemuel Francis Abbott,United Kingdom,Male,1885
14,1,Lemuel Francis Abbott,United Kingdom,Male,1968
15,622,Ivor Abrahams,United Kingdom,Male,1976
16,622,Ivor Abrahams,United Kingdom,Male,1975
17,622,Ivor Abrahams,United Kingdom,Male,1975
18,622,Ivor Abrahams,United Kingdom,Male,1975
19,622,Ivor Abrahams,United Kingdom,Male,1975
20,622,Ivor Abrahams,United Kingdom,Male,1975
21,622,Ivor Abrahams,United Kingdom,Male,1980
22,622,Ivor Abrahams,United Kingdom,Male,1979
23,622,Ivor Abrahams,United Kingdom,Male,1986
24,622,Ivor Abrahams,United Kingdom,Male,1986
25,622,Ivor Abrahams,United Kingdom,Male,1986
26,622,Ivor Abrahams,United Kingdom,Male,1986
27,622,Ivor Abrahams,United Kingdom,Male,1986
28,622,Ivor Abrahams,United Kingdom,Male,1986
29,622,Ivor Abrahams,United Kingdom,Male,1986
30,622,Ivor Abrahams,United Kingdom,Male,1986
31,622,Ivor Abrahams,United Kingdom,Male,1986
32,622,Ivor Abrahams,United Kingdom,Male,1986
33,622,Ivor Abrahams,United Kingdom,Male,1986
34,622,Ivor Abrahams,United Kingdom,Male,1986
35,622,Ivor Abrahams,United Kingdom,Male,1986
36,622,Ivor Abrahams,United Kingdom,Male,1986
37,622,Ivor Abrahams,United Kingdom,Male,1986
38,622,Ivor Abrahams,United Kingdom,Male,1986
39,622,Ivor Abrahams,United Kingdom,Male,1986
40,622,Ivor Abrahams,United Kingdom,Male,1986
41,622,Ivor Abrahams,United Kingdom,Male,1986
42,622,Ivor Abrahams,United Kingdom,Male,1986
43,622,Ivor Abrahams,United Kingdom,Male,1986
44,622,Ivor Abrahams,United Kingdom,Male,1986
45,622,Ivor Abrahams,United Kingdom,Male,1986
46,622,Ivor Abrahams,United Kingdom,Male,1986
47,622,Ivor Abrahams,United Kingdom,Male,1986
48,622,Ivor Abrahams,United Kingdom,Male,1986
49,622,Ivor Abrahams,United Kingdom,Male,1986
50,622,Ivor Abrahams,United Kingdom,Male,1986
51,622,Ivor Abrahams,United Kingdom,Male,1986
52,622,Ivor Abrahams,United Kingdom,Male,1986
53,622,Ivor Abrahams,United Kingdom,Male,1986
54,622,Ivor Abrahams,United Kingdom,Male,1986
55,622,Ivor Abrahams,United Kingdom,Male,1986
56,622,Ivor Abrahams,United Kingdom,Male,1986
57,622,Ivor Abrahams,United Kingdom,Male,1986
58,622,Ivor Abrahams,United Kingdom,Male,1986
59,622,Ivor Abrahams,United Kingdom,Male,1986
60,622,Ivor Abrahams,United Kingdom,Male,1986
61,622,Ivor Abrahams,United Kingdom,Male,1986
62,622,Ivor Abrahams,United Kingdom,Male,1986
63,622,Ivor Abrahams,United Kingdom,Male,1986
64,622,Ivor Abrahams,United Kingdom,Male,1986
65,622,Ivor Abrahams,United Kingdom,Male,1986
66,622,Ivor Abrahams,United Kingdom,Male,1986
67,622,Ivor Abrahams,United Kingdom,Male,1986
68,622,Ivor Abrahams,United Kingdom,Male,1986
69,622,Ivor Abrahams,United Kingdom,Male,1986
70,622,Ivor Abrahams,United Kingdom,Male,1986
71,622,Ivor Abrahams,United Kingdom,Male,1986
72,622,Ivor Abrahams,United Kingdom,Male,1986
73,622,Ivor Abrahams,United Kingdom,Male,1986
74,622,Ivor Abrahams,United Kingdom,Male,1986
75,622,Ivor Abrahams,United Kingdom,Male,1986
76,622,Ivor Abrahams,United Kingdom,Male,1986
77,622,Ivor Abrahams,United Kingdom,Male,1986
78,622,Ivor Abrahams,United Kingdom,Male,1986
79,622,Ivor Abrahams,United Kingdom,Male,1986
80,622,Ivor Abrahams,United Kingdom,Male,1986
81,622,Ivor Abrahams,United Kingdom,Male,1986
82,622,Ivor Abrahams,United Kingdom,Male,1986
83,622,Ivor Abrahams,United Kingdom,Male,1986
84,622,Ivor Abrahams,United Kingdom,Male,1986
85,622,Ivor Abrahams,United Kingdom,Male,1986
86,622,Ivor Abrahams,United Kingdom,Male,1986
87,622,Ivor Abrahams,United Kingdom,Male,1986
88,622,Ivor Abrahams,United Kingdom,Male,1986
89,622,Ivor Abrahams,United Kingdom,Male,1986
90,622,Ivor Abrahams,United Kingdom,Male,1986
91,622,Ivor Abrahams,United Kingdom,Male,1986
92,622,Ivor Abrahams,United Kingdom,Male,1986
93,622,Ivor Abrahams,United Kingdom,Male,1986
94,622,Ivor Abrahams,United Kingdom,Male,1986
95,622,Ivor Abrahams,United Kingdom,Male,1986
96,622,Ivor Abrahams,United Kingdom,Male,1986
97,622,Ivor Abrahams,United Kingdom,Male,1986
98,622,Ivor Abrahams,United Kingdom,Male,1986
99,622,Ivor Abrahams,United Kingdom,Male,1986
100,622,Ivor Abrahams,United Kingdom,Male,1986
101,622,Ivor Abrahams,United Kingdom,Male,1986
102,622,Ivor Abrahams,United Kingdom,Male,1986
103,622,Ivor Abrahams,United Kingdom,Male,1986
104,622,Ivor Abrahams,United Kingdom,Male,1986
105,622,Ivor Abrahams,United Kingdom,Male,1986
106,622,Ivor Abrahams,United Kingdom,Male,1986
107,622,Ivor Abrahams,United Kingdom,Male,1986
108,622,Ivor Abrahams,United Kingdom,Male,1986
109,622,Ivor Abrahams,United Kingdom,Male,1986
110,622,Ivor Abrahams,United Kingdom,Male,1986
111,622,Ivor Abrahams,United Kingdom,Male,1986
112,622,Ivor Abrahams,United Kingdom,Male,1986
113,622,Ivor Abrahams,United Kingdom,Male,1986
114,622,Ivor Abrahams,United Kingdom,Male,1986
115,622,Ivor Abrahams,United Kingdom,Male,1986
116,622,Ivor Abrahams,United Kingdom,Male,1986
117,622,Ivor Abrahams,United Kingdom,Male,1986
118,622,Ivor Abrahams,United Kingdom,Male,1986
119,622,Ivor Abrahams,United Kingdom,Male,1986
120,622,Ivor Abrahams,United Kingdom,Male,1986
121,622,Ivor Abrahams,United Kingdom,Male,1979
122,622,Ivor Abrahams,United Kingdom,Male,1982
123,2606,Absalon,Israel,Male,1997
124,2606,Absalon,Israel,Male,1997
125,2606,Absalon,Israel,Male,1997
126,2606,Absalon,Israel,Male,1997
127,2606,Absalon,Israel,Male,1997
128,2606,Absalon,Israel,Male,1997
129,9550,Tomma Abts,Germany,Female,2006
130,9550,Tomma Abts,Germany,Female,2008
131,9550,Tomma Abts,Germany,Female,2010
132,9550,Tomma Abts,Germany,Female,2010
133,9550,Tomma Abts,Germany,Female,2010
134,9550,Tomma Abts,Germany,Female,2012
135,623,Vito Acconci,United States,Male,1982
136,623,Vito Acconci,United States,Male,2001
137,623,Vito Acconci,United States,Male,2010
138,623,Vito Acconci,United States,Male,2010
139,623,Vito Acconci,United States,Male,2010
140,623,Vito Acconci,United States,Male,2010
141,624,Roger Ackling,United Kingdom,Male,1983
142,625,Norman Ackroyd,United Kingdom,Male,1975
143,625,Norman Ackroyd,United Kingdom,Male,1975
144,625,Norman Ackroyd,United Kingdom,Male,1975
145,625,Norman Ackroyd,United Kingdom,Male,1983
146,625,Norman Ackroyd,United Kingdom,Male,1996
147,2411,Robert Adam,United Kingdom,Male,1996
148,2411,Robert Adam,United Kingdom,Male,1997
149,2411,Robert Adam,United Kingdom,Male,1997
150,626,Harry William Adams,United Kingdom,Male,1900
151,627,Norman Adams,United Kingdom,Male,1967
152,627,Norman Adams,United Kingdom,Male,1969
153,627,Norman Adams,United Kingdom,Male,1990
154,628,Robert Adams,United Kingdom,Male,1975
155,628,Robert Adams,United Kingdom,Male,1975
156,628,Robert Adams,United Kingdom,Male,1975
157,628,Robert Adams,United Kingdom,Male,1975
158,628,Robert Adams,United Kingdom,Male,1975
159,628,Robert Adams,United Kingdom,Male,1975
160,628,Robert Adams,United Kingdom,Male,1986
161,628,Robert Adams,United Kingdom,Male,1986
162,628,Robert Adams,United Kingdom,Male,1986
163,628,Robert Adams,United Kingdom,Male,1986
164,628,Robert Adams,United Kingdom,Male,1986
165,628,Robert Adams,United Kingdom,Male,1986
166,628,Robert Adams,United Kingdom,Male,1986
167,628,Robert Adams,United Kingdom,Male,1962
168,628,Robert Adams,United Kingdom,Male,1967
169,628,Robert Adams,United Kingdom,Male,1984
170,628,Robert Adams,United Kingdom,Male,1995
171,629,Bernard Adeney,United Kingdom,Male,1931
172,630,Jankel Adler,Poland,Male,1953
173,630,Jankel Adler,Poland,Male,1959
174,630,Jankel Adler,Poland,Male,1960
175,2608,Mary Adshead,United Kingdom,Female,1997
176,2608,Mary Adshead,United Kingdom,Female,1997
177,631,Roy Adzak,United Kingdom,Male,1966
178,632,Afro,Italia,Male,1955
179,633,Eileen Agar,Argentina,Female,1962
180,633,Eileen Agar,Argentina,Female,1964
181,633,Eileen Agar,Argentina,Female,1976
182,633,Eileen Agar,Argentina,Female,1983
183,633,Eileen Agar,Argentina,Female,1987
184,633,Eileen Agar,Argentina,Female,1990
185,633,Eileen Agar,Argentina,Female,1993
186,633,Eileen Agar,Argentina,Female,1993
187,2,Jacques Laurent Agasse,Switzerland,Male,1979
188,2,Jacques Laurent Agasse,Switzerland,Male,1979
189,3098,Eija-Liisa Ahtila,Finland,Female,2001
190,8208,Weiwei Ai,China,Male,2008
191,8208,Weiwei Ai,China,Male,2012
192,634,Craigie Aitchison,United Kingdom,Male,1975
193,634,Craigie Aitchison,United Kingdom,Male,1975
194,634,Craigie Aitchison,United Kingdom,Male,1964
195,634,Craigie Aitchison,United Kingdom,Male,1987
196,634,Craigie Aitchison,United Kingdom,Male,1993
197,635,Giuseppe Ajmone,Italia,Male,1960
198,14744,Erdag Aksel,Turkey,Male,2011
199,7794,Jananne Al-Ani,Iraq,Female,2009
200,3067,Anni Albers,Germany,Female,0
201,636,Josef Albers,Germany,Male,1976
202,636,Josef Albers,Germany,Male,2006
203,636,Josef Albers,Germany,Male,2006
204,636,Josef Albers,Germany,Male,2006
205,636,Josef Albers,Germany,Male,2006
206,636,Josef Albers,Germany,Male,2006
207,636,Josef Albers,Germany,Male,2006
208,636,Josef Albers,Germany,Male,2009
209,636,Josef Albers,Germany,Male,2009
210,636,Josef Albers,Germany,Male,2009
211,636,Josef Albers,Germany,Male,2009
212,636,Josef Albers,Germany,Male,2009
213,636,Josef Albers,Germany,Male,1965
214,636,Josef Albers,Germany,Male,1978
215,636,Josef Albers,Germany,Male,1978
216,636,Josef Albers,Germany,Male,1978
217,636,Josef Albers,Germany,Male,2006
218,636,Josef Albers,Germany,Male,2006
219,636,Josef Albers,Germany,Male,2006
220,636,Josef Albers,Germany,Male,2006
221,636,Josef Albers,Germany,Male,2006
222,636,Josef Albers,Germany,Male,2006
223,637,Ivan Albright,United States,Male,1978
224,638,John Aldridge,United Kingdom,Male,1961
225,638,John Aldridge,United Kingdom,Male,2000
226,639,Pierre Alechinsky,Belgium,Male,1978
227,639,Pierre Alechinsky,Belgium,Male,1978
228,639,Pierre Alechinsky,Belgium,Male,1981
229,639,Pierre Alechinsky,Belgium,Male,1981
230,639,Pierre Alechinsky,Belgium,Male,1981
231,639,Pierre Alechinsky,Belgium,Male,1987
232,639,Pierre Alechinsky,Belgium,Male,1987
233,639,Pierre Alechinsky,Belgium,Male,1987
234,640,Edwin Alexander,United Kingdom,Male,1905
235,2470,William Alexander,United Kingdom,Male,1988
236,2470,William Alexander,United Kingdom,Male,1988
237,2470,William Alexander,United Kingdom,Male,1997
238,2470,William Alexander,United Kingdom,Male,1997
239,11315,Victor Alimpiev,Russia,Male,2009
240,2472,Alken Family,0,Male,1997
241,2472,Alken Family,0,Male,1997
242,2472,Alken Family,0,Male,1997
243,2472,Alken Family,0,Male,1997
244,2472,Alken Family,0,Male,1997
245,2472,Alken Family,0,Male,1997
246,3,Henry Thomas Alken,United Kingdom,Male,1979
247,3,Henry Thomas Alken,United Kingdom,Male,1979
248,3,Henry Thomas Alken,United Kingdom,Male,1979
249,3,Henry Thomas Alken,United Kingdom,Male,1979
250,3,Henry Thomas Alken,United Kingdom,Male,1997
251,2471,Samuel Alken  Senior,United Kingdom,Male,1997
252,2471,Samuel Alken  Senior,United Kingdom,Male,1997
253,2471,Samuel Alken  Senior,United Kingdom,Male,1996
254,2473,David Allan,United Kingdom,Male,1996
255,641,Julian Phelps Allan,United Kingdom,Female,1929
256,4,Sir William Allan,United Kingdom,Male,1847
257,2304,George Warner Allen,France,Male,1992
258,2304,George Warner Allen,France,Male,1992
259,5,Joseph William Allen,United Kingdom,Male,1902
260,12153,Phillip Allen,United Kingdom,Male,2008
261,12520,Richard Allen,United Kingdom,Male,2009
262,642,Anthea Alley,Malaysia,Female,1964
263,643,Edward Allington,United Kingdom,Male,1987
264,643,Edward Allington,United Kingdom,Male,1988
265,643,Edward Allington,United Kingdom,Male,1994
266,644,Adrian Allinson,United Kingdom,Male,1974
267,2273,Thomas Allom,United Kingdom,Male,1988
268,6259,Jennifer Allora,United States,Female,2009
269,6259,Jennifer Allora,United States,Female,2013
270,6,Sir Lawrence Alma-Tadema,Nederland,Male,1894
271,6,Sir Lawrence Alma-Tadema,Nederland,Male,1909
272,6,Sir Lawrence Alma-Tadema,Nederland,Male,1920
273,6,Sir Lawrence Alma-Tadema,Nederland,Male,1920
274,6,Sir Lawrence Alma-Tadema,Nederland,Male,1938
275,12989,Helena Almeida,Portugal,Female,2012
276,12989,Helena Almeida,Portugal,Female,2012
277,12989,Helena Almeida,Portugal,Female,2012
278,12989,Helena Almeida,Portugal,Female,2012
279,12989,Helena Almeida,Portugal,Female,2012
280,12989,Helena Almeida,Portugal,Female,2012
281,12989,Helena Almeida,Portugal,Female,2012
282,12989,Helena Almeida,Portugal,Female,2012
283,12989,Helena Almeida,Portugal,Female,2012
284,12989,Helena Almeida,Portugal,Female,2012
285,12989,Helena Almeida,Portugal,Female,2012
286,12989,Helena Almeida,Portugal,Female,2012
287,12989,Helena Almeida,Portugal,Female,2012
288,12989,Helena Almeida,Portugal,Female,2012
289,12989,Helena Almeida,Portugal,Female,2012
290,12989,Helena Almeida,Portugal,Female,2012
291,12989,Helena Almeida,Portugal,Female,2012
292,12989,Helena Almeida,Portugal,Female,2012
293,12989,Helena Almeida,Portugal,Female,2012
294,12989,Helena Almeida,Portugal,Female,2012
295,12989,Helena Almeida,Portugal,Female,2012
296,12989,Helena Almeida,Portugal,Female,2012
297,12989,Helena Almeida,Portugal,Female,2012
298,12989,Helena Almeida,Portugal,Female,2012
299,12989,Helena Almeida,Portugal,Female,2012
300,12989,Helena Almeida,Portugal,Female,2012
301,12989,Helena Almeida,Portugal,Female,2012
302,12989,Helena Almeida,Portugal,Female,2012
303,12989,Helena Almeida,Portugal,Female,2012
304,12989,Helena Almeida,Portugal,Female,2012
305,12989,Helena Almeida,Portugal,Female,2012
306,12989,Helena Almeida,Portugal,Female,2012
307,12989,Helena Almeida,Portugal,Female,2012
308,12989,Helena Almeida,Portugal,Female,2012
309,12989,Helena Almeida,Portugal,Female,2012
310,12989,Helena Almeida,Portugal,Female,2012
311,12989,Helena Almeida,Portugal,Female,2012
312,12989,Helena Almeida,Portugal,Female,2012
313,12989,Helena Almeida,Portugal,Female,2012
314,2657,Darren Almond,United Kingdom,Male,1998
315,7620,Pawel Althamer,Poland,Male,2004
316,7620,Pawel Althamer,Poland,Male,2007
317,7620,Pawel Althamer,Poland,Male,2008
318,7620,Pawel Althamer,Poland,Male,2009
319,7620,Pawel Althamer,Poland,Male,2012
320,645,John Altoon,United States,Male,1981
321,4427,Francis Alÿs,Belgium,Male,2003
322,4427,Francis Alÿs,Belgium,Male,2006
323,4427,Francis Alÿs,Belgium,Male,2006
324,4427,Francis Alÿs,Belgium,Male,2006
325,4427,Francis Alÿs,Belgium,Male,2006
326,4427,Francis Alÿs,Belgium,Male,2006
327,4427,Francis Alÿs,Belgium,Male,2006
328,4427,Francis Alÿs,Belgium,Male,2006
329,4427,Francis Alÿs,Belgium,Male,2006
330,4427,Francis Alÿs,Belgium,Male,2006
331,4427,Francis Alÿs,Belgium,Male,2007
332,4427,Francis Alÿs,Belgium,Male,2010
333,4427,Francis Alÿs,Belgium,Male,2011
334,7,Giacomo Amiconi,Italia,Male,1971
335,7,Giacomo Amiconi,Italia,Male,1997
336,646,Cuno Amiet,Switzerland,Male,1960
337,646,Cuno Amiet,Switzerland,Male,1960
338,7533,Carlos Amorales,México,Male,2005
339,647,Axel Amuchastegui,Spain,Male,1975
340,14647,Michael Amzalag,France,Male,0
341,12583,Hurvin Anderson,United Kingdom,Male,2009
342,8,Henry Anderton,0,Male,1983
343,8961,Armando Andrade Tudela,Perú,Male,2006
344,8961,Armando Andrade Tudela,Perú,Male,2008
345,15587,Jonathas de Andrade,Brasil,Male,2013
346,648,Carl Andre,United States,Male,1972
347,648,Carl Andre,United States,Male,1972
348,648,Carl Andre,United States,Male,1973
349,648,Carl Andre,United States,Male,1977
350,648,Carl Andre,United States,Male,1977
351,648,Carl Andre,United States,Male,1977
352,648,Carl Andre,United States,Male,1977
353,648,Carl Andre,United States,Male,1996
354,648,Carl Andre,United States,Male,1996
355,648,Carl Andre,United States,Male,2008
356,2704,Michel Andreenko,Ukraine,Male,2007
357,649,Michael Andrews,United Kingdom,Male,1958
358,649,Michael Andrews,United Kingdom,Male,1974
359,649,Michael Andrews,United Kingdom,Male,1979
360,649,Michael Andrews,United Kingdom,Male,1993
361,649,Michael Andrews,United Kingdom,Male,1993
362,9,Peter Angellis,France,Male,1965
363,650,David Annesley,United Kingdom,Male,1975
364,650,David Annesley,United Kingdom,Male,1975
365,650,David Annesley,United Kingdom,Male,1966
366,650,David Annesley,United Kingdom,Male,1970
367,650,David Annesley,United Kingdom,Male,1970
368,650,David Annesley,United Kingdom,Male,1970
369,650,David Annesley,United Kingdom,Male,1970
370,650,David Annesley,United Kingdom,Male,1970
371,650,David Annesley,United Kingdom,Male,1970
372,650,David Annesley,United Kingdom,Male,1970
373,650,David Annesley,United Kingdom,Male,1970
374,650,David Annesley,United Kingdom,Male,1970
375,650,David Annesley,United Kingdom,Male,1970
376,651,Louis Anquetin,France,Male,1922
377,651,Louis Anquetin,France,Male,1940
378,651,Louis Anquetin,France,Male,1941
379,652,Boris Anrep,Russia,Male,1969
380,652,Boris Anrep,Russia,Male,1982
381,13677,Nazgol Ansarinia,Îran,Female,2010
382,10,Richard Ansdell,United Kingdom,Male,1935
383,12475,Giovanni Anselmo,Italia,Male,2009
384,12475,Giovanni Anselmo,Italia,Male,2009
385,15135,born 1944 Ant Farm (Chip Lord  Doug Michels  1943-2003  Curtis Schreier  born 1944),0,Male,0
386,11604,Eleanor Antin,United States,Female,0
387,653,Richard Anuszkiewicz,United States,Male,1976
388,10241,Alexander Apóstol,Venezuela,Male,2009
389,654,Karel Appel,Nederland,Male,1976
390,654,Karel Appel,Nederland,Male,1978
391,654,Karel Appel,Nederland,Male,1989
392,654,Karel Appel,Nederland,Male,1958
393,654,Karel Appel,Nederland,Male,1986
394,654,Karel Appel,Nederland,Male,1986
395,654,Karel Appel,Nederland,Male,1988
396,655,Leonard Appelbee,United Kingdom,Male,1940
397,655,Leonard Appelbee,United Kingdom,Male,1940
398,655,Leonard Appelbee,United Kingdom,Male,1975
399,655,Leonard Appelbee,United Kingdom,Male,1975
400,656,Fred Appleyard,United Kingdom,Male,1915
401,2364,Rasheed Araeen,Pakistan,Male,1995
402,2364,Rasheed Araeen,Pakistan,Male,2007
403,2364,Rasheed Araeen,Pakistan,Male,2007
404,2364,Rasheed Araeen,Pakistan,Male,2008
405,2364,Rasheed Araeen,Pakistan,Male,2011
406,2364,Rasheed Araeen,Pakistan,Male,2011
407,2364,Rasheed Araeen,Pakistan,Male,2011
408,2364,Rasheed Araeen,Pakistan,Male,2011
409,2364,Rasheed Araeen,Pakistan,Male,2011
410,2364,Rasheed Araeen,Pakistan,Male,2011
411,2364,Rasheed Araeen,Pakistan,Male,2011
412,2364,Rasheed Araeen,Pakistan,Male,2011
413,2364,Rasheed Araeen,Pakistan,Male,2011
414,2752,Nobuyoshi Araki,Japan,Male,2013
415,2752,Nobuyoshi Araki,Japan,Male,2013
416,10494,Juan Araujo,Venezuela,Male,2011
417,5271,Diane Arbus,United States,Female,2009
418,5271,Diane Arbus,United States,Female,2009
419,5271,Diane Arbus,United States,Female,2009
420,5271,Diane Arbus,United States,Female,2009
421,5271,Diane Arbus,United States,Female,2009
422,5271,Diane Arbus,United States,Female,2009
423,5271,Diane Arbus,United States,Female,2009
424,5271,Diane Arbus,United States,Female,2009
425,5271,Diane Arbus,United States,Female,2009
426,5271,Diane Arbus,United States,Female,2009
427,5271,Diane Arbus,United States,Female,2009
428,5271,Diane Arbus,United States,Female,2009
429,5271,Diane Arbus,United States,Female,2009
430,5271,Diane Arbus,United States,Female,2009
431,5271,Diane Arbus,United States,Female,2009
432,5271,Diane Arbus,United States,Female,2009
433,5271,Diane Arbus,United States,Female,2009
434,5271,Diane Arbus,United States,Female,2009
435,5271,Diane Arbus,United States,Female,2009
436,5271,Diane Arbus,United States,Female,2009
437,5271,Diane Arbus,United States,Female,2009
438,5271,Diane Arbus,United States,Female,2009
439,5271,Diane Arbus,United States,Female,2009
440,5271,Diane Arbus,United States,Female,2009
441,5271,Diane Arbus,United States,Female,2009
442,5271,Diane Arbus,United States,Female,2009
443,5271,Diane Arbus,United States,Female,2009
444,5271,Diane Arbus,United States,Female,2009
445,5271,Diane Arbus,United States,Female,2009
446,5271,Diane Arbus,United States,Female,2009
447,5271,Diane Arbus,United States,Female,2009
448,5271,Diane Arbus,United States,Female,2009
449,5271,Diane Arbus,United States,Female,2009
450,5271,Diane Arbus,United States,Female,2009
451,5271,Diane Arbus,United States,Female,2009
452,5271,Diane Arbus,United States,Female,2009
453,5271,Diane Arbus,United States,Female,2009
454,5271,Diane Arbus,United States,Female,2009
455,5271,Diane Arbus,United States,Female,2009
456,5271,Diane Arbus,United States,Female,2009
457,5271,Diane Arbus,United States,Female,2009
458,5271,Diane Arbus,United States,Female,2009
459,5271,Diane Arbus,United States,Female,2009
460,5271,Diane Arbus,United States,Female,2009
461,5271,Diane Arbus,United States,Female,2009
462,5271,Diane Arbus,United States,Female,2009
463,5271,Diane Arbus,United States,Female,2009
464,5271,Diane Arbus,United States,Female,2009
465,5271,Diane Arbus,United States,Female,2009
466,5271,Diane Arbus,United States,Female,2009
467,5271,Diane Arbus,United States,Female,2009
468,5271,Diane Arbus,United States,Female,2009
469,5271,Diane Arbus,United States,Female,2009
470,5271,Diane Arbus,United States,Female,2009
471,5271,Diane Arbus,United States,Female,2009
472,5271,Diane Arbus,United States,Female,2009
473,5271,Diane Arbus,United States,Female,2009
474,5271,Diane Arbus,United States,Female,2009
475,5271,Diane Arbus,United States,Female,2009
476,5271,Diane Arbus,United States,Female,2009
477,5271,Diane Arbus,United States,Female,2009
478,5271,Diane Arbus,United States,Female,2009
479,5271,Diane Arbus,United States,Female,2009
480,5271,Diane Arbus,United States,Female,2009
481,5271,Diane Arbus,United States,Female,2009
482,5271,Diane Arbus,United States,Female,2009
483,5271,Diane Arbus,United States,Female,2009
484,5271,Diane Arbus,United States,Female,2009
485,5271,Diane Arbus,United States,Female,2009
486,12604,Cory Arcangel,United States,Male,0
487,658,Alexander Archipenko,Ukraine,Male,1960
488,659,Edward Ardizzone,Viet Nam,Male,1940
489,659,Edward Ardizzone,Viet Nam,Male,1940
490,659,Edward Ardizzone,Viet Nam,Male,1940
491,659,Edward Ardizzone,Viet Nam,Male,1940
492,659,Edward Ardizzone,Viet Nam,Male,1940
493,659,Edward Ardizzone,Viet Nam,Male,1938
494,659,Edward Ardizzone,Viet Nam,Male,1946
495,659,Edward Ardizzone,Viet Nam,Male,1946
496,659,Edward Ardizzone,Viet Nam,Male,1946
497,659,Edward Ardizzone,Viet Nam,Male,1946
498,659,Edward Ardizzone,Viet Nam,Male,1975
499,659,Edward Ardizzone,Viet Nam,Male,1975
500,659,Edward Ardizzone,Viet Nam,Male,1975
501,659,Edward Ardizzone,Viet Nam,Male,1975
502,659,Edward Ardizzone,Viet Nam,Male,1975
503,659,Edward Ardizzone,Viet Nam,Male,1968
504,660,Mordecai Ardon,Poland,Male,1963
505,661,Avigdor Arikha,Romania,Male,1987
506,661,Avigdor Arikha,Romania,Male,1994
507,661,Avigdor Arikha,Romania,Male,1994
508,661,Avigdor Arikha,Romania,Male,1994
509,661,Avigdor Arikha,Romania,Male,1994
510,661,Avigdor Arikha,Romania,Male,1994
511,661,Avigdor Arikha,Romania,Male,1994
512,661,Avigdor Arikha,Romania,Male,1987
513,661,Avigdor Arikha,Romania,Male,1992
514,662,Arman,France,Male,1982
515,662,Arman,France,Male,1982
516,663,Maxwell Ashby Armfield,United Kingdom,Male,1974
517,663,Maxwell Ashby Armfield,United Kingdom,Male,1975
518,11,Edward Armitage,United Kingdom,Male,1866
519,664,Kenneth Armitage,United Kingdom,Male,1976
520,664,Kenneth Armitage,United Kingdom,Male,1975
521,664,Kenneth Armitage,United Kingdom,Male,1975
522,664,Kenneth Armitage,United Kingdom,Male,1958
523,664,Kenneth Armitage,United Kingdom,Male,1960
524,664,Kenneth Armitage,United Kingdom,Male,1962
525,664,Kenneth Armitage,United Kingdom,Male,1971
526,664,Kenneth Armitage,United Kingdom,Male,1983
527,664,Kenneth Armitage,United Kingdom,Male,2003
528,664,Kenneth Armitage,United Kingdom,Male,2013
529,664,Kenneth Armitage,United Kingdom,Male,2013
530,664,Kenneth Armitage,United Kingdom,Male,2013
531,664,Kenneth Armitage,United Kingdom,Male,2013
532,664,Kenneth Armitage,United Kingdom,Male,2013
533,12,Henry Hugh Armstead,United Kingdom,Male,1903
534,12,Henry Hugh Armstead,United Kingdom,Male,1906
535,665,John Armstrong,United Kingdom,Male,1938
536,665,John Armstrong,United Kingdom,Male,1941
537,665,John Armstrong,United Kingdom,Male,1946
538,665,John Armstrong,United Kingdom,Male,1968
539,13,George Arnald,United Kingdom,Male,1884
540,666,Keith Arnatt,United Kingdom,Male,2011
541,666,Keith Arnatt,United Kingdom,Male,2011
542,666,Keith Arnatt,United Kingdom,Male,2011
543,666,Keith Arnatt,United Kingdom,Male,2011
544,666,Keith Arnatt,United Kingdom,Male,2011
545,666,Keith Arnatt,United Kingdom,Male,2011
546,666,Keith Arnatt,United Kingdom,Male,1973
547,666,Keith Arnatt,United Kingdom,Male,2000
548,666,Keith Arnatt,United Kingdom,Male,2000
549,666,Keith Arnatt,United Kingdom,Male,2010
550,666,Keith Arnatt,United Kingdom,Male,2010
551,666,Keith Arnatt,United Kingdom,Male,2010
552,666,Keith Arnatt,United Kingdom,Male,2010
553,666,Keith Arnatt,United Kingdom,Male,2010
554,666,Keith Arnatt,United Kingdom,Male,2010
555,666,Keith Arnatt,United Kingdom,Male,2010
556,666,Keith Arnatt,United Kingdom,Male,2010
557,666,Keith Arnatt,United Kingdom,Male,2010
558,666,Keith Arnatt,United Kingdom,Male,2010
559,666,Keith Arnatt,United Kingdom,Male,2010
560,666,Keith Arnatt,United Kingdom,Male,2010
561,666,Keith Arnatt,United Kingdom,Male,2010
562,666,Keith Arnatt,United Kingdom,Male,2010
563,666,Keith Arnatt,United Kingdom,Male,2010
564,666,Keith Arnatt,United Kingdom,Male,2010
